20,Female,Married-civ-spouse,United-States,White,HS-grad,2
20,Female,Married-civ-spouse,United-States,White,Some-college,1
20,Female,Married-spouse-absent,United-States,Black,Some-college,1
20,Female,Never-married,Canada,White,Some-college,1
20,Female,Never-married,Germany,White,HS-grad,1
20,Female,Never-married,Germany,White,Some-college,1
20,Female,Never-married,Haiti,Black,Some-college,1
20,Female,Never-married,Italy,White,12th,1
20,Female,Never-married,Mexico,White,12th,1
20,Female,Never-married,Mexico,White,7th-8th,1
20,Female,Never-married,Mexico,White,9th,1
20,Female,Never-married,Mexico,White,HS-grad,4
20,Female,Never-married,Mexico,White,Some-college,1
20,Female,Never-married,Nicaragua,White,9th,1
20,Female,Never-married,Nicaragua,White,Some-college,1
20,Female,Never-married,Philippines,Asian-Pac-Islander,HS-grad,1
20,Female,Never-married,South,Asian-Pac-Islander,Some-college,1
20,Female,Never-married,United-States,Asian-Pac-Islander,HS-grad,2
20,Female,Never-married,United-States,Asian-Pac-Islander,Some-college,4
20,Female,Never-married,United-States,Black,9th,1
20,Female,Never-married,United-States,Black,Assoc-voc,1
20,Female,Never-married,United-States,Black,Bachelors,1
20,Female,Never-married,United-States,Black,HS-grad,10
20,Female,Never-married,United-States,Black,Some-college,10
20,Female,Never-married,United-States,Other,Some-college,5
20,Female,Never-married,United-States,White,11th,2
20,Female,Never-married,United-States,White,12th,2
20,Female,Never-married,United-States,White,7th-8th,1
20,Female,Never-married,United-States,White,9th,2
20,Female,Never-married,United-States,White,Assoc-acdm,7
20,Female,Never-married,United-States,White,Assoc-voc,5
20,Female,Never-married,United-States,White,HS-grad,50
20,Female,Never-married,United-States,White,Some-college,150
20,Female,Never-married,Vietnam,Asian-Pac-Islander,Some-college,2
20,Female,Separated,United-States,Black,Some-college,1
20,Female,Separated,United-States,White,10th,1
20,Female,Separated,United-States,White,11th,1
20,Female,Separated,United-States,White,HS-grad,1
20,Female,Separated,United-States,White,Some-college,1
20,Male,Married-civ-spouse,Mexico,White,11th,1
20,Male,Married-civ-spouse,Puerto-Rico,Black,HS-grad,1
20,Male,Married-civ-spouse,United-States,Black,HS-grad,1
20,Male,Married-civ-spouse,United-States,Black,Some-college,1
20,Male,Married-civ-spouse,United-States,Other,HS-grad,1
20,Male,Married-civ-spouse,United-States,White,11th,3
20,Male,Married-civ-spouse,United-States,White,9th,1
20,Male,Married-civ-spouse,United-States,White,HS-grad,16
20,Male,Married-civ-spouse,United-States,White,Some-college,4
20,Male,Married-spouse-absent,Mexico,White,5th-6th,1
20,Male,Married-spouse-absent,United-States,White,10th,1
20,Male,Never-married,Canada,White,Some-college,1
20,Male,Never-married,El-Salvador,White,1st-4th,1
20,Male,Never-married,El-Salvador,White,HS-grad,1
20,Male,Never-married,El-Salvador,White,Some-college,1
20,Male,Never-married,England,White,Some-college,1
20,Male,Never-married,Germany,Black,Some-college,1
20,Male,Never-married,Germany,White,Some-college,1
20,Male,Never-married,Guatemala,White,11th,1
20,Male,Never-married,Guatemala,White,5th-6th,2
20,Male,Never-married,India,Asian-Pac-Islander,Some-college,1
20,Male,Never-married,Mexico,Other,HS-grad,1
20,Male,Never-married,Mexico,White,10th,1
20,Male,Never-married,Mexico,White,11th,1
20,Male,Never-married,Mexico,White,5th-6th,2
20,Male,Never-married,Mexico,White,9th,2
20,Male,Never-married,Nicaragua,White,HS-grad,1
20,Male,Never-married,Nicaragua,White,Some-college,1
20,Male,Never-married,Philippines,Asian-Pac-Islander,Some-college,1
20,Male,Never-married,Puerto-Rico,Other,HS-grad,1
20,Male,Never-married,United-States,Amer-Indian-Eskimo,HS-grad,1
20,Male,Never-married,United-States,Amer-Indian-Eskimo,Some-college,1
20,Male,Never-married,United-States,Asian-Pac-Islander,HS-grad,1
20,Male,Never-married,United-States,Asian-Pac-Islander,Some-college,1
20,Male,Never-married,United-States,Black,11th,3
20,Male,Never-married,United-States,Black,HS-grad,10
20,Male,Never-married,United-States,Black,Some-college,8
20,Male,Never-married,United-States,Other,10th,1
20,Male,Never-married,United-States,Other,HS-grad,2
20,Male,Never-married,United-States,White,10th,6
20,Male,Never-married,United-States,White,11th,7
20,Male,Never-married,United-States,White,12th,7
20,Male,Never-married,United-States,White,7th-8th,1
20,Male,Never-married,United-States,White,9th,3
20,Male,Never-married,United-States,White,Assoc-acdm,3
20,Male,Never-married,United-States,White,Assoc-voc,4
20,Male,Never-married,United-States,White,HS-grad,100
20,Male,Never-married,United-States,White,Masters,1
20,Male,Never-married,United-States,White,Preschool,1
20,Male,Never-married,United-States,White,Some-college,123
20,Male,Never-married,Vietnam,Asian-Pac-Islander,Some-college,1
20,Male,Never-married,Yugoslavia,White,Some-college,1
20,Male,Separated,United-States,White,HS-grad,1
20,Male,Separated,United-States,White,Some-college,1
21,Female,Divorced,United-States,Amer-Indian-Eskimo,HS-grad,1
21,Female,Divorced,United-States,White,HS-grad,1
21,Female,Married-civ-spouse,Mexico,White,Assoc-voc,1
21,Female,Married-civ-spouse,Portugal,White,12th,1
21,Female,Married-civ-spouse,United-States,Amer-Indian-Eskimo,Assoc-acdm,1
21,Female,Married-civ-spouse,United-States,Amer-Indian-Eskimo,Some-college,1
21,Female,Married-civ-spouse,United-States,White,Assoc-voc,2
21,Female,Married-spouse-absent,Dominican-Republic,White,HS-grad,1
21,Female,Married-spouse-absent,United-States,Black,Some-college,1
21,Female,Married-spouse-absent,United-States,White,HS-grad,1
21,Female,Married-spouse-absent,United-States,White,Some-college,1
21,Female,Never-married,Columbia,White,Some-college,1
21,Female,Never-married,Cuba,Other,Some-college,1
21,Female,Never-married,Cuba,White,HS-grad,1
21,Female,Never-married,Ecuador,White,Some-college,1
21,Female,Never-married,Germany,White,Some-college,2
21,Female,Never-married,Jamaica,Black,HS-grad,1
21,Female,Never-married,Mexico,White,11th,1
21,Female,Never-married,Mexico,White,5th-6th,1
21,Female,Never-married,Mexico,White,9th,1
21,Female,Never-married,Mexico,White,Some-college,2
21,Female,Never-married,Peru,White,HS-grad,1
21,Female,Never-married,Poland,White,Some-college,1
21,Female,Never-married,Puerto-Rico,White,Some-college,1
21,Female,Never-married,South,Asian-Pac-Islander,Some-college,1
21,Female,Never-married,United-States,Amer-Indian-Eskimo,Some-college,1
21,Female,Never-married,United-States,Asian-Pac-Islander,Bachelors,1
21,Female,Never-married,United-States,Asian-Pac-Islander,Some-college,3
21,Female,Never-married,United-States,Black,10th,1
21,Female,Never-married,United-States,Black,11th,1
21,Female,Never-married,United-States,Black,12th,1
21,Female,Never-married,United-States,Black,Assoc-voc,1
21,Female,Never-married,United-States,Black,HS-grad,5
21,Female,Never-married,United-States,Black,Some-college,14
21,Female,Never-married,United-States,Other,Some-college,2
21,Female,Never-married,United-States,White,10th,2
21,Female,Never-married,United-States,White,11th,4
21,Female,Never-married,United-States,White,7th-8th,1
21,Female,Never-married,United-States,White,Assoc-acdm,11
21,Female,Never-married,United-States,White,Assoc-voc,10
21,Female,Never-married,United-States,White,Bachelors,1
21,Female,Never-married,United-States,White,HS-grad,59
21,Female,Never-married,United-States,White,Some-college,127
21,Female,Never-married,Vietnam,Asian-Pac-Islander,Some-college,1
21,Female,Separated,United-States,Black,10th,1
21,Female,Separated,United-States,White,HS-grad,2
21,Male,Divorced,United-States,White,HS-grad,1
21,Male,Divorced,United-States,White,Some-college,1
21,Male,Married-civ-spouse,England,White,1st-4th,1
21,Male,Married-civ-spouse,Mexico,White,11th,1
21,Male,Married-civ-spouse,Mexico,White,5th-6th,2
21,Male,Married-civ-spouse,Mexico,White,HS-grad,1
21,Male,Married-civ-spouse,United-States,Black,HS-grad,1
21,Male,Married-civ-spouse,United-States,Black,Some-college,1
21,Male,Married-civ-spouse,United-States,Other,HS-grad,1
21,Male,Married-civ-spouse,United-States,White,10th,7
21,Male,Married-civ-spouse,United-States,White,11th,1
21,Male,Married-civ-spouse,United-States,White,12th,1
21,Male,Married-civ-spouse,United-States,White,Assoc-voc,3
21,Male,Married-civ-spouse,United-States,White,HS-grad,14
21,Male,Married-civ-spouse,United-States,White,Some-college,6
21,Male,Married-spouse-absent,Dominican-Republic,White,11th,1
21,Male,Married-spouse-absent,United-States,White,9th,1
21,Male,Never-married,Columbia,White,Bachelors,1
21,Male,Never-married,Columbia,White,Some-college,1
21,Male,Never-married,Dominican-Republic,Other,10th,1
21,Male,Never-married,El-Salvador,White,11th,1
21,Male,Never-married,El-Salvador,White,9th,1
21,Male,Never-married,Guatemala,White,HS-grad,1
21,Male,Never-married,Guatemala,White,Some-college,1
21,Male,Never-married,India,Asian-Pac-Islander,Some-college,1
21,Male,Never-married,Italy,White,Some-college,1
21,Male,Never-married,Jamaica,Black,Assoc-acdm,1
21,Male,Never-married,Jamaica,White,HS-grad,1
21,Male,Never-married,Mexico,Black,Some-college,1
21,Male,Never-married,Mexico,White,5th-6th,1
21,Male,Never-married,Mexico,White,7th-8th,1
21,Male,Never-married,Mexico,White,9th,3
21,Male,Never-married,Mexico,White,HS-grad,5
21,Male,Never-married,Mexico,White,Preschool,2
21,Male,Never-married,Nicaragua,White,Some-college,1
21,Male,Never-married,Outlying-US(Guam-USVI-etc),Black,Some-college,1
21,Male,Never-married,Philippines,Asian-Pac-Islander,Some-college,1
21,Male,Never-married,United-States,Amer-Indian-Eskimo,9th,1
21,Male,Never-married,United-States,Amer-Indian-Eskimo,HS-grad,1
21,Male,Never-married,United-States,Asian-Pac-Islander,Some-college,3
21,Male,Never-married,United-States,Black,10th,1
21,Male,Never-married,United-States,Black,12th,2
21,Male,Never-married,United-States,Black,9th,1
21,Male,Never-married,United-States,Black,Assoc-voc,1
21,Male,Never-married,United-States,Black,HS-grad,13
21,Male,Never-married,United-States,Black,Some-college,7
21,Male,Never-married,United-States,White,10th,1
21,Male,Never-married,United-States,White,11th,4
21,Male,Never-married,United-States,White,12th,2
21,Male,Never-married,United-States,White,7th-8th,4
21,Male,Never-married,United-States,White,9th,1
21,Male,Never-married,United-States,White,Assoc-acdm,5
21,Male,Never-married,United-States,White,Assoc-voc,10
21,Male,Never-married,United-States,White,Bachelors,3
21,Male,Never-married,United-States,White,HS-grad,95
21,Male,Never-married,United-States,White,Masters,1
21,Male,Never-married,United-States,White,Some-college,113
21,Male,Never-married,Vietnam,Asian-Pac-Islander,Some-college,1
21,Male,Separated,United-States,White,10th,1
21,Male,Separated,United-States,White,HS-grad,2
22,Female,Divorced,Germany,White,HS-grad,1
22,Female,Divorced,Iran,White,Some-college,1
22,Female,Divorced,Philippines,Asian-Pac-Islander,Some-college,1
22,Female,Divorced,United-States,White,HS-grad,2
22,Female,Divorced,United-States,White,Some-college,2
22,Female,Married-AF-spouse,United-States,White,Some-college,1
22,Female,Married-civ-spouse,Germany,White,Some-college,1
22,Female,Married-civ-spouse,Mexico,White,5th-6th,1
22,Female,Married-civ-spouse,United-States,Amer-Indian-Eskimo,Bachelors,1
22,Female,Married-civ-spouse,United-States,Amer-Indian-Eskimo,Some-college,1
22,Female,Married-civ-spouse,United-States,White,10th,2
22,Female,Married-civ-spouse,United-States,White,11th,1
22,Female,Married-civ-spouse,United-States,White,Assoc-acdm,1
22,Female,Married-civ-spouse,United-States,White,HS-grad,2
22,Female,Married-civ-spouse,United-States,White,Some-college,4
22,Female,Married-spouse-absent,Dominican-Republic,Other,Some-college,1
22,Female,Married-spouse-absent,United-States,Asian-Pac-Islander,Some-college,1
22,Female,Married-spouse-absent,United-States,Black,12th,1
22,Female,Married-spouse-absent,United-States,White,HS-grad,1
22,Female,Never-married,Dominican-Republic,White,HS-grad,1
22,Female,Never-married,El-Salvador,White,5th-6th,1
22,Female,Never-married,Germany,White,Bachelors,1
22,Female,Never-married,Germany,White,HS-grad,1
22,Female,Never-married,Haiti,Black,Assoc-acdm,1
22,Female,Never-married,Jamaica,Black,Some-college,2
22,Female,Never-married,Mexico,White,7th-8th,1
22,Female,Never-married,Mexico,White,Assoc-voc,1
22,Female,Never-married,Mexico,White,HS-grad,3
22,Female,Never-married,Mexico,White,Some-college,1
22,Female,Never-married,Peru,White,HS-grad,1
22,Female,Never-married,Philippines,Asian-Pac-Islander,Some-college,1
22,Female,Never-married,South,Asian-Pac-Islander,Some-college,1
22,Female,Never-married,United-States,Amer-Indian-Eskimo,Bachelors,1
22,Female,Never-married,United-States,Amer-Indian-Eskimo,HS-grad,1
22,Female,Never-married,United-States,Asian-Pac-Islander,Bachelors,1
22,Female,Never-married,United-States,Asian-Pac-Islander,Some-college,1
22,Female,Never-married,United-States,Black,Assoc-acdm,1
22,Female,Never-married,United-States,Black,Assoc-voc,3
22,Female,Never-married,United-States,Black,Bachelors,1
22,Female,Never-married,United-States,Black,HS-grad,9
22,Female,Never-married,United-States,Black,Some-college,11
22,Female,Never-married,United-States,Other,HS-grad,1
22,Female,Never-married,United-States,White,10th,3
22,Female,Never-married,United-States,White,11th,5
22,Female,Never-married,United-States,White,9th,1
22,Female,Never-married,United-States,White,Assoc-acdm,11
22,Female,Never-married,United-States,White,Assoc-voc,9
22,Female,Never-married,United-States,White,Bachelors,46
22,Female,Never-married,United-States,White,HS-grad,55
22,Female,Never-married,United-States,White,Some-college,87
22,Female,Never-married,Vietnam,Asian-Pac-Islander,Bachelors,1
22,Female,Never-married,Vietnam,Asian-Pac-Islander,Some-college,2
22,Female,Separated,United-States,Black,HS-grad,1
22,Female,Separated,United-States,White,10th,2
22,Female,Separated,United-States,White,HS-grad,2
22,Female,Separated,United-States,White,Some-college,2
22,Female,Widowed,United-States,Black,11th,1
22,Female,Widowed,United-States,White,HS-grad,1
22,Male,Divorced,United-States,White,10th,1
22,Male,Divorced,United-States,White,11th,1
22,Male,Divorced,United-States,White,Assoc-voc,1
22,Male,Divorced,United-States,White,HS-grad,4
22,Male,Married-civ-spouse,El-Salvador,White,5th-6th,1
22,Male,Married-civ-spouse,Mexico,White,5th-6th,3
22,Male,Married-civ-spouse,Mexico,White,7th-8th,1
22,Male,Married-civ-spouse,Mexico,White,Some-college,1
22,Male,Married-civ-spouse,United-States,Asian-Pac-Islander,Assoc-acdm,1
22,Male,Married-civ-spouse,United-States,Black,HS-grad,3
22,Male,Married-civ-spouse,United-States,Black,Some-college,1
22,Male,Married-civ-spouse,United-States,White,11th,2
22,Male,Married-civ-spouse,United-States,White,12th,1
22,Male,Married-civ-spouse,United-States,White,7th-8th,1
22,Male,Married-civ-spouse,United-States,White,Assoc-voc,3
22,Male,Married-civ-spouse,United-States,White,Bachelors,1
22,Male,Married-civ-spouse,United-States,White,HS-grad,21
22,Male,Married-civ-spouse,United-States,White,Some-college,14
22,Male,Married-spouse-absent,Mexico,White,9th,1
22,Male,Married-spouse-absent,United-States,White,HS-grad,2
22,Male,Married-spouse-absent,United-States,White,Some-college,1
22,Male,Never-married,Canada,White,HS-grad,1
22,Male,Never-married,Dominican-Republic,Black,Some-college,1
22,Male,Never-married,England,White,Bachelors,1
22,Male,Never-married,Greece,White,HS-grad,1
22,Male,Never-married,Greece,White,Some-college,1
22,Male,Never-married,Guatemala,White,1st-4th,1
22,Male,Never-married,Guatemala,White,5th-6th,1
22,Male,Never-married,Guatemala,White,9th,1
22,Male,Never-married,Haiti,Black,Some-college,1
22,Male,Never-married,India,Asian-Pac-Islander,Bachelors,1
22,Male,Never-married,India,Asian-Pac-Islander,Some-college,1
22,Male,Never-married,Jamaica,Black,Assoc-acdm,1
22,Male,Never-married,Mexico,White,10th,1
22,Male,Never-married,Mexico,White,1st-4th,1
22,Male,Never-married,Mexico,White,5th-6th,3
22,Male,Never-married,Mexico,White,HS-grad,1
22,Male,Never-married,Mexico,White,Some-college,1
22,Male,Never-married,Philippines,Asian-Pac-Islander,9th,1
22,Male,Never-married,Philippines,Asian-Pac-Islander,Some-college,1
22,Male,Never-married,Portugal,White,HS-grad,1
22,Male,Never-married,Puerto-Rico,Other,HS-grad,1
22,Male,Never-married,South,Asian-Pac-Islander,Assoc-voc,1
22,Male,Never-married,South,White,Bachelors,1
22,Male,Never-married,Taiwan,Asian-Pac-Islander,Bachelors,1
22,Male,Never-married,United-States,Amer-Indian-Eskimo,10th,1
22,Male,Never-married,United-States,Amer-Indian-Eskimo,12th,2
22,Male,Never-married,United-States,Amer-Indian-Eskimo,Assoc-voc,1
22,Male,Never-married,United-States,Amer-Indian-Eskimo,HS-grad,1
22,Male,Never-married,United-States,Asian-Pac-Islander,10th,1
22,Male,Never-married,United-States,Asian-Pac-Islander,HS-grad,1
22,Male,Never-married,United-States,Asian-Pac-Islander,Some-college,1
22,Male,Never-married,United-States,Black,12th,1
22,Male,Never-married,United-States,Black,HS-grad,12
22,Male,Never-married,United-States,Black,Some-college,10
22,Male,Never-married,United-States,Other,Some-college,1
22,Male,Never-married,United-States,White,10th,8
22,Male,Never-married,United-States,White,11th,9
22,Male,Never-married,United-States,White,12th,5
22,Male,Never-married,United-States,White,9th,5
22,Male,Never-married,United-States,White,Assoc-acdm,8
22,Male,Never-married,United-States,White,Assoc-voc,7
22,Male,Never-married,United-States,White,Bachelors,25
22,Male,Never-married,United-States,White,HS-grad,83
22,Male,Never-married,United-States,White,Some-college,97
22,Male,Never-married,Yugoslavia,White,HS-grad,1
22,Male,Separated,United-States,White,11th,1
22,Male,Separated,United-States,White,HS-grad,1
23,Female,Divorced,Cuba,White,HS-grad,1
23,Female,Divorced,United-States,Black,Some-college,1
23,Female,Divorced,United-States,White,11th,1
23,Female,Divorced,United-States,White,Assoc-voc,1
23,Female,Divorced,United-States,White,Bachelors,1
23,Female,Divorced,United-States,White,HS-grad,7
23,Female,Divorced,United-States,White,Some-college,3
23,Female,Married-civ-spouse,El-Salvador,Other,7th-8th,1
23,Female,Married-civ-spouse,Mexico,Amer-Indian-Eskimo,1st-4th,1
23,Female,Married-civ-spouse,Mexico,White,HS-grad,1
23,Female,Married-civ-spouse,Puerto-Rico,White,Assoc-acdm,1
23,Female,Married-civ-spouse,United-States,Black,Some-college,1
23,Female,Married-civ-spouse,United-States,White,Assoc-acdm,1
23,Female,Married-civ-spouse,United-States,White,Assoc-voc,1
23,Female,Married-civ-spouse,United-States,White,Bachelors,2
23,Female,Married-civ-spouse,United-States,White,HS-grad,6
23,Female,Married-civ-spouse,United-States,White,Some-college,5
23,Female,Married-civ-spouse,Vietnam,Asian-Pac-Islander,10th,1
23,Female,Married-spouse-absent,Guatemala,White,Some-college,1
23,Female,Married-spouse-absent,United-States,White,Some-college,1
23,Female,Never-married,Canada,White,Bachelors,1
23,Female,Never-married,Canada,White,HS-grad,1
